  0.10174972E+01 -0.19134941E+02
  0.10322435E+01 -0.19054850E+02
  0.10469899E+01 -0.18973758E+02
  0.10617362E+01 -0.18891702E+02
  0.10764825E+01 -0.18808725E+02
  0.10912289E+01 -0.18724870E+02
  0.11059752E+01 -0.18640180E+02
  0.11207216E+01 -0.18554703E+02
  0.11354679E+01 -0.18468482E+02
  0.11502142E+01 -0.18381565E+02
  0.11649606E+01 -0.18293998E+02
  0.11797069E+01 -0.18205828E+02
  0.11944532E+01 -0.18117103E+02
  0.12091996E+01 -0.18027874E+02
  0.12239459E+01 -0.17938196E+02
  0.12386922E+01 -0.17848128E+02
  0.12534386E+01 -0.17757742E+02
  0.12681849E+01 -0.17667124E+02
  0.12829313E+01 -0.17576383E+02
  0.12976776E+01 -0.17485657E+02
  0.13124239E+01 -0.17395133E+02
  0.13271703E+01 -0.17305062E+02
  0.13419166E+01 -0.17215792E+02
  0.13566629E+01 -0.17127806E+02
  0.13714093E+01 -0.17041793E+02
  0.13861556E+01 -0.16958738E+02
  0.14009019E+01 -0.16880063E+02
  0.14156483E+01 -0.16807810E+02
  0.14303946E+01 -0.16744846E+02
  0.14451410E+01 -0.16694945E+02
  0.14598873E+01 -0.16662442E+02
  0.14746336E+01 -0.16651095E+02
  0.14893126E+01 -0.16650539E+02
  0.15039916E+01 -0.16648869E+02
  0.15186705E+01 -0.16646090E+02
  0.15333495E+01 -0.16642207E+02
  0.15480285E+01 -0.16637225E+02
  0.15627074E+01 -0.16631155E+02
  0.15773864E+01 -0.16624004E+02
  0.15920654E+01 -0.16615786E+02
  0.16067443E+01 -0.16606512E+02
  0.16214233E+01 -0.16596195E+02
  0.16361023E+01 -0.16584849E+02
  0.16507812E+01 -0.16572489E+02
  0.16654602E+01 -0.16559127E+02
  0.16801392E+01 -0.16544777E+02
  0.16948181E+01 -0.16529453E+02
  0.17094971E+01 -0.16513166E+02
  0.17241761E+01 -0.16495927E+02
  0.17388550E+01 -0.16477746E+02
  0.17535340E+01 -0.16458632E+02
  0.17682130E+01 -0.16438590E+02
  0.17828919E+01 -0.16417625E+02
  0.17975709E+01 -0.16395740E+02
  0.18122499E+01 -0.16372937E+02
  0.18269289E+01 -0.16349215E+02
  0.18416078E+01 -0.16324570E+02
  0.18562868E+01 -0.16299000E+02
  0.18709658E+01 -0.16272499E+02
  0.18856447E+01 -0.16245060E+02
  0.19003237E+01 -0.16216675E+02
  0.19150027E+01 -0.16187335E+02
  0.19296816E+01 -0.16157031E+02
  0.19443606E+01 -0.16125754E+02
  0.19590396E+01 -0.16093494E+02
  0.19737185E+01 -0.16060240E+02
  0.19883975E+01 -0.16025984E+02
  0.20030765E+01 -0.15990717E+02
  0.20177554E+01 -0.15954431E+02
  0.20324344E+01 -0.15917120E+02
  0.20471134E+01 -0.15878777E+02
  0.20617923E+01 -0.15839399E+02
  0.20764713E+01 -0.15798983E+02
  0.20911503E+01 -0.15757526E+02
  0.21058292E+01 -0.15715030E+02
  0.21205082E+01 -0.15671496E+02
  0.21351872E+01 -0.15626926E+02
  0.21498661E+01 -0.15581325E+02
  0.21645451E+01 -0.15534699E+02
  0.21792241E+01 -0.15487053E+02
  0.21939030E+01 -0.15438395E+02
  0.22085820E+01 -0.15388734E+02
  0.22232610E+01 -0.15338077E+02
  0.22379399E+01 -0.15286435E+02
  0.22526189E+01 -0.15233815E+02
  0.22672979E+01 -0.15180228E+02
  0.22819768E+01 -0.15125681E+02
  0.22966558E+01 -0.15070182E+02
  0.23113348E+01 -0.15013740E+02
  0.23260138E+01 -0.14956361E+02
  0.23408204E+01 -0.15017466E+02
  0.23556270E+01 -0.15084850E+02
  0.23704336E+01 -0.15157821E+02
  0.23852402E+01 -0.15235678E+02
  0.24000468E+01 -0.15317745E+02
  0.24148534E+01 -0.15403398E+02
  0.24296600E+01 -0.15492070E+02
  0.24444666E+01 -0.15583260E+02
  0.24592732E+01 -0.15676530E+02
  0.24740799E+01 -0.15771497E+02
  0.24888865E+01 -0.15867831E+02
  0.25036931E+01 -0.15965247E+02
  0.25184997E+01 -0.16063501E+02
  0.25333063E+01 -0.16162379E+02
  0.25481129E+01 -0.16261698E+02
  0.25629195E+01 -0.16361298E+02
  0.25777261E+01 -0.16461041E+02
  0.25925327E+01 -0.16560803E+02
  0.26073394E+01 -0.16660477E+02
  0.26221460E+01 -0.16759967E+02
  0.26369526E+01 -0.16859190E+02
  0.26517592E+01 -0.16958068E+02
  0.26665658E+01 -0.17056532E+02
  0.26813724E+01 -0.17154521E+02
  0.26961790E+01 -0.17251977E+02
